rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,25,50,4,4,,clustered,0.6;-0.3,6,4,4,2,0,12,8,12,12,8,0,edgeCount
169,25,50,4,4,,clustered,0.6;-0.3,4,4,2,2,0,2,0,2,2,0,0,edgeCount
168,25,50,4,4,,clustered,0.6;-0.3,5,12,4,1,0,8,4,8,8,4,0,edgeCount
167,25,50,4,4,,clustered,0.6;-0.3,16,8,4,12,0,8,4,8,8,4,0,edgeCount
166,25,50,4,4,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
165,25,50,4,4,,clustered,0.6;-0.3,4,34,4,0,0,10,6,10,10,6,0,edgeCount
164,25,50,4,4,,clustered,0.6;-0.3,4,6,4,0,0,6,2,6,6,2,0,edgeCount
163,25,50,4,4,,clustered,0.6;-0.3,15,3,3,12,0,3,0,3,3,0,0,edgeCount
162,25,50,4,4,,clustered,0.6;-0.3,17,17,5,12,0,17,12,17,17,12,0,edgeCount
161,25,50,4,4,,clustered,0.6;-0.3,11,31,4,7,0,15,11,15,15,11,0,edgeCount
160,25,50,4,4,,clustered,0.6;-0.3,9,5,3,6,0,5,2,3,5,0,0,edgeCount
159,25,50,4,4,,clustered,0.6;-0.3,20,8,4,16,0,8,4,12,12,8,0,edgeCount
158,25,50,4,4,,clustered,0.6;-0.3,15,3,3,12,0,3,0,3,3,0,0,edgeCount
157,25,50,4,4,,clustered,0.6;-0.3,5,7,4,1,0,15,11,21,21,17,0,edgeCount
156,25,50,4,4,,clustered,0.6;-0.3,15,15,5,10,0,15,10,15,15,10,0,edgeCount
155,25,50,4,4,,clustered,0.6;-0.3,12,4,4,8,0,4,0,4,4,0,0,edgeCount
154,25,50,4,4,,clustered,0.6;-0.3,3,11,3,0,0,7,4,7,7,4,0,edgeCount
153,25,50,4,4,,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
152,25,50,4,4,,clustered,0.6;-0.3,7,5,3,4,0,5,2,5,5,2,0,edgeCount
151,25,50,4,4,,clustered,0.6;-0.3,4,5,4,0,0,6,2,6,6,2,0,edgeCount
150,25,50,4,4,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
149,25,50,4,4,,clustered,0.6;-0.3,7,15,3,4,0,3,0,3,3,0,0,edgeCount
148,25,50,4,4,,clustered,0.6;-0.3,13,13,3,10,0,13,10,13,13,10,0,edgeCount
147,25,50,4,4,,clustered,0.6;-0.3,15,13,3,12,0,19,16,3,3,0,0,edgeCount
146,25,50,4,4,,clustered,0.6;-0.3,20,16,4,16,0,-1,-5,-1,-1,-5,0,edgeCount
145,25,50,4,4,,clustered,0.6;-0.3,4,8,3,1,0,10,7,4,4,1,0,edgeCount
144,25,50,4,4,,clustered,0.6;-0.3,16,8,4,12,0,8,4,8,8,4,0,edgeCount
143,25,50,4,4,,clustered,0.6;-0.3,11,9,3,8,0,5,2,5,5,2,0,edgeCount
142,25,50,4,4,,clustered,0.6;-0.3,7,3,3,4,0,3,0,3,3,0,0,edgeCount
141,25,50,4,4,,clustered,0.6;-0.3,4,8,4,0,0,8,4,8,8,4,0,edgeCount
140,25,50,4,4,,clustered,0.6;-0.3,4,13,3,1,0,10,7,10,10,7,0,edgeCount
139,25,50,4,4,,clustered,0.6;-0.3,6,18,4,2,0,16,12,16,16,12,0,edgeCount
138,25,50,4,4,,clustered,0.6;-0.3,37,25,4,33,0,-1,-5,-1,-1,-5,0,edgeCount
137,25,50,4,4,,clustered,0.6;-0.3,20,2,2,18,0,2,0,2,2,0,0,edgeCount
136,25,50,4,4,,clustered,0.6;-0.3,9,10,4,5,0,15,11,15,15,11,0,edgeCount
135,25,50,4,4,,clustered,0.6;-0.3,18,6,4,14,0,8,4,8,16,4,0,edgeCount
134,25,50,4,4,,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
133,25,50,4,4,,clustered,0.6;-0.3,34,28,2,32,0,2,0,2,2,0,0,edgeCount
132,25,50,4,4,,clustered,0.6;-0.3,11,19,3,8,0,3,0,5,5,2,0,edgeCount
131,25,50,4,4,,clustered,0.6;-0.3,15,4,4,11,0,17,13,17,17,13,0,edgeCount
130,25,50,4,4,,clustered,0.6;-0.3,6,6,4,2,0,11,7,11,11,7,0,edgeCount
129,25,50,4,4,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
128,25,50,4,4,,clustered,0.6;-0.3,7,5,4,3,0,10,6,10,10,6,0,edgeCount
127,25,50,4,4,,clustered,0.6;-0.3,27,9,3,24,0,3,0,3,3,0,0,edgeCount
126,25,50,4,4,,clustered,0.6;-0.3,24,12,4,20,0,-1,-5,-1,-1,-5,0,edgeCount
125,25,50,4,4,,clustered,0.6;-0.3,35,13,5,30,0,-1,-6,-1,-1,-6,0,edgeCount
124,25,50,4,4,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
123,25,50,4,4,,clustered,0.6;-0.3,17,15,3,14,0,3,0,3,3,0,0,edgeCount
122,25,50,4,4,,clustered,0.6;-0.3,6,10,4,2,0,10,6,10,10,6,0,edgeCount
121,25,50,4,4,,clustered,0.6;-0.3,4,14,4,0,0,16,12,10,10,6,0,edgeCount
120,25,50,4,4,,clustered,0.6;-0.3,16,2,2,14,0,2,0,2,2,0,0,edgeCount
119,25,50,4,4,,clustered,0.6;-0.3,6,14,4,2,0,22,18,22,22,18,0,edgeCount
118,25,50,4,4,,clustered,0.6;-0.3,14,12,4,10,0,-1,-5,-1,-1,-5,0,edgeCount
117,25,50,4,4,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
116,25,50,4,4,,clustered,0.6;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
115,25,50,4,4,,clustered,0.6;-0.3,14,3,2,12,0,5,3,3,3,1,0,edgeCount
114,25,50,4,4,,clustered,0.6;-0.3,3,18,3,0,0,7,4,9,9,6,0,edgeCount
113,25,50,4,4,,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
112,25,50,4,4,,clustered,0.6;-0.3,6,13,3,3,0,3,0,3,3,0,0,edgeCount
111,25,50,4,4,,clustered,0.6;-0.3,17,7,3,14,0,3,0,3,3,0,0,edgeCount
110,25,50,4,4,,clustered,0.6;-0.3,23,9,3,20,0,3,0,3,3,0,0,edgeCount
109,25,50,4,4,,clustered,0.6;-0.3,19,17,3,16,0,3,0,3,3,0,0,edgeCount
108,25,50,4,4,,clustered,0.6;-0.3,9,3,3,6,0,3,0,3,3,0,0,edgeCount
107,25,50,4,4,,clustered,0.6;-0.3,3,17,3,0,0,5,2,9,9,6,0,edgeCount
106,25,50,4,4,,clustered,0.6;-0.3,12,3,3,9,0,3,0,3,3,0,0,edgeCount
105,25,50,4,4,,clustered,0.6;-0.3,14,6,5,9,0,20,15,20,20,15,0,edgeCount
104,25,50,4,4,,clustered,0.6;-0.3,4,9,4,0,0,8,4,8,8,4,0,edgeCount
103,25,50,4,4,,clustered,0.6;-0.3,18,26,4,14,0,-1,-5,-1,-1,-5,0,edgeCount
102,25,50,4,4,,clustered,0.6;-0.3,11,32,3,8,0,21,18,13,13,10,0,edgeCount
101,25,50,4,4,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
100,25,50,4,4,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
99,25,50,4,4,,clustered,0.6;-0.3,20,20,2,18,0,2,0,6,2,4,0,edgeCount
98,25,50,4,4,,clustered,0.6;-0.3,38,6,5,33,0,-1,-6,-1,-1,-6,0,edgeCount
97,25,50,4,4,,clustered,0.6;-0.3,23,5,3,20,0,20,17,20,20,17,0,edgeCount
96,25,50,4,4,,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
95,25,50,4,4,,clustered,0.6;-0.3,3,4,3,0,0,7,4,3,3,0,0,edgeCount
94,25,50,4,4,,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
93,25,50,4,4,,clustered,0.6;-0.3,22,8,4,18,0,4,0,4,4,0,0,edgeCount
92,25,50,4,4,,clustered,0.6;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
91,25,50,4,4,,clustered,0.6;-0.3,13,8,4,9,0,25,21,18,4,14,0,edgeCount
90,25,50,4,4,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
89,25,50,4,4,,clustered,0.6;-0.3,12,19,5,7,0,22,17,22,22,17,0,edgeCount
88,25,50,4,4,,clustered,0.6;-0.3,5,3,3,2,0,5,2,3,5,0,0,edgeCount
87,25,50,4,4,,clustered,0.6;-0.3,15,3,3,12,0,3,0,3,3,0,0,edgeCount
86,25,50,4,4,,clustered,0.6;-0.3,4,10,4,0,0,10,6,10,10,6,0,edgeCount
85,25,50,4,4,,clustered,0.6;-0.3,3,25,3,0,0,-1,-4,-1,-1,-4,0,edgeCount
84,25,50,4,4,,clustered,0.6;-0.3,3,7,3,0,0,7,4,7,7,4,0,edgeCount
83,25,50,4,4,,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
82,25,50,4,4,,clustered,0.6;-0.3,6,6,4,2,0,6,2,6,6,2,0,edgeCount
81,25,50,4,4,,clustered,0.6;-0.3,4,6,4,0,0,-1,-5,-1,-1,-5,0,edgeCount
80,25,50,4,4,,clustered,0.6;-0.3,12,38,5,7,0,20,15,20,20,15,0,edgeCount
79,25,50,4,4,,clustered,0.6;-0.3,8,11,4,4,0,16,12,16,16,12,0,edgeCount
78,25,50,4,4,,clustered,0.6;-0.3,12,4,2,10,0,2,0,4,2,2,0,edgeCount
77,25,50,4,4,,clustered,0.6;-0.3,25,9,5,20,0,-1,-6,-1,-1,-6,0,edgeCount
76,25,50,4,4,,clustered,0.6;-0.3,25,25,5,20,0,-1,-6,-1,-1,-6,0,edgeCount
75,25,50,4,4,,clustered,0.6;-0.3,21,17,3,18,0,3,0,3,3,0,0,edgeCount
74,25,50,4,4,,clustered,0.6;-0.3,26,34,6,20,0,30,24,30,30,24,0,edgeCount
73,25,50,4,4,,clustered,0.6;-0.3,16,4,4,12,0,4,0,4,4,0,0,edgeCount
72,25,50,4,4,,clustered,0.6;-0.3,22,32,5,17,0,-1,-6,-1,-1,-6,0,edgeCount
71,25,50,4,4,,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
70,25,50,4,4,,clustered,0.6;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
69,25,50,4,4,,clustered,0.6;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
68,25,50,4,4,,clustered,0.6;-0.3,18,9,4,14,0,12,8,12,12,8,0,edgeCount
67,25,50,4,4,,clustered,0.6;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
66,25,50,4,4,,clustered,0.6;-0.3,11,6,5,6,0,13,8,13,13,8,0,edgeCount
65,25,50,4,4,,clustered,0.6;-0.3,23,27,5,18,0,27,22,27,27,22,0,edgeCount
64,25,50,4,4,,clustered,0.6;-0.3,12,12,3,9,0,-1,-4,-1,-1,-4,0,edgeCount
63,25,50,4,4,,clustered,0.6;-0.3,4,16,4,0,0,6,2,6,6,2,0,edgeCount
62,25,50,4,4,,clustered,0.6;-0.3,30,12,4,26,0,-1,-5,-1,-1,-5,0,edgeCount
61,25,50,4,4,,clustered,0.6;-0.3,11,3,3,8,0,3,0,3,3,0,0,edgeCount
60,25,50,4,4,,clustered,0.6;-0.3,20,6,3,17,0,-1,-4,-1,-1,-4,0,edgeCount
59,25,50,4,4,,clustered,0.6;-0.3,9,14,4,5,0,15,11,15,15,11,0,edgeCount
58,25,50,4,4,,clustered,0.6;-0.3,29,21,4,25,0,-1,-5,-1,-1,-5,0,edgeCount
57,25,50,4,4,,clustered,0.6;-0.3,21,9,5,16,0,17,12,25,25,20,0,edgeCount
56,25,50,4,4,,clustered,0.6;-0.3,18,14,5,13,0,24,19,24,24,19,0,edgeCount
55,25,50,4,4,,clustered,0.6;-0.3,3,3,2,1,0,2,0,2,2,0,0,edgeCount
54,25,50,4,4,,clustered,0.6;-0.3,5,3,3,2,0,3,0,3,3,0,0,edgeCount
53,25,50,4,4,,clustered,0.6;-0.3,40,8,5,35,0,-1,-6,-1,-1,-6,0,edgeCount
52,25,50,4,4,,clustered,0.6;-0.3,22,2,2,20,0,2,0,2,2,0,0,edgeCount
51,25,50,4,4,,clustered,0.6;-0.3,4,20,4,0,0,14,10,10,10,6,0,edgeCount
50,25,50,4,4,,clustered,0.6;-0.3,2,2,2,0,0,4,2,4,4,2,0,edgeCount
49,25,50,4,4,,clustered,0.6;-0.3,24,14,4,20,0,-1,-5,-1,-1,-5,0,edgeCount
48,25,50,4,4,,clustered,0.6;-0.3,22,14,2,20,0,2,0,2,2,0,0,edgeCount
47,25,50,4,4,,clustered,0.6;-0.3,20,13,5,15,0,22,17,22,22,17,0,edgeCount
46,25,50,4,4,,clustered,0.6;-0.3,24,30,5,19,0,-1,-6,-1,-1,-6,0,edgeCount
45,25,50,4,4,,clustered,0.6;-0.3,5,5,3,2,0,7,4,7,7,4,0,edgeCount
44,25,50,4,4,,clustered,0.6;-0.3,19,19,5,14,0,15,10,15,15,10,0,edgeCount
43,25,50,4,4,,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
42,25,50,4,4,,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
41,25,50,4,4,,clustered,0.6;-0.3,24,10,2,22,0,2,0,4,2,2,0,edgeCount
40,25,50,4,4,,clustered,0.6;-0.3,3,5,3,0,0,7,4,5,7,2,0,edgeCount
39,25,50,4,4,,clustered,0.6;-0.3,3,3,3,0,0,5,2,5,5,2,0,edgeCount
38,25,50,4,4,,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,edgeCount
37,25,50,4,4,,clustered,0.6;-0.3,3,3,3,0,0,5,2,3,5,0,0,edgeCount
36,25,50,4,4,,clustered,0.6;-0.3,5,18,5,0,0,13,8,13,13,8,0,edgeCount
35,25,50,4,4,,clustered,0.6;-0.3,19,6,4,15,0,11,7,11,11,7,0,edgeCount
34,25,50,4,4,,clustered,0.6;-0.3,9,13,3,6,0,7,4,7,7,4,0,edgeCount
33,25,50,4,4,,clustered,0.6;-0.3,20,2,2,18,0,2,0,2,2,0,0,edgeCount
32,25,50,4,4,,clustered,0.6;-0.3,27,7,5,22,0,-1,-6,-1,-1,-6,0,edgeCount
31,25,50,4,4,,clustered,0.6;-0.3,3,3,3,0,0,5,2,5,5,2,0,edgeCount
30,25,50,4,4,,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
29,25,50,4,4,,clustered,0.6;-0.3,3,7,3,0,0,3,0,3,3,0,0,edgeCount
28,25,50,4,4,,clustered,0.6;-0.3,20,2,2,18,0,2,0,2,2,0,0,edgeCount
27,25,50,4,4,,clustered,0.6;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
26,25,50,4,4,,clustered,0.6;-0.3,22,15,4,18,0,26,22,26,26,22,0,edgeCount
25,25,50,4,4,,clustered,0.6;-0.3,4,13,3,1,0,5,2,3,5,0,0,edgeCount
24,25,50,4,4,,clustered,0.6;-0.3,20,10,2,18,0,2,0,2,2,0,0,edgeCount
23,25,50,4,4,,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
22,25,50,4,4,,clustered,0.6;-0.3,22,17,3,19,0,3,0,3,3,0,0,edgeCount
21,25,50,4,4,,clustered,0.6;-0.3,5,5,5,0,0,9,4,9,9,4,0,edgeCount
20,25,50,4,4,,clustered,0.6;-0.3,3,15,3,0,0,9,6,9,9,6,0,edgeCount
19,25,50,4,4,,clustered,0.6;-0.3,4,28,4,0,0,10,6,10,10,6,0,edgeCount
18,25,50,4,4,,clustered,0.6;-0.3,26,12,2,24,0,2,0,6,2,4,0,edgeCount
17,25,50,4,4,,clustered,0.6;-0.3,4,20,4,0,0,6,2,6,6,2,0,edgeCount
16,25,50,4,4,,clustered,0.6;-0.3,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
15,25,50,4,4,,clustered,0.6;-0.3,12,16,4,8,0,4,0,10,10,6,0,edgeCount
14,25,50,4,4,,clustered,0.6;-0.3,4,14,4,0,0,12,8,12,12,8,0,edgeCount
13,25,50,4,4,,clustered,0.6;-0.3,18,6,4,14,0,8,4,8,8,4,0,edgeCount
12,25,50,4,4,,clustered,0.6;-0.3,10,16,5,5,0,12,7,12,12,7,0,edgeCount
11,25,50,4,4,,clustered,0.6;-0.3,4,17,3,1,0,3,0,3,3,0,0,edgeCount
10,25,50,4,4,,clustered,0.6;-0.3,11,39,5,6,0,21,16,21,21,16,0,edgeCount
9,25,50,4,4,,clustered,0.6;-0.3,26,6,3,23,0,7,4,3,3,0,0,edgeCount
8,25,50,4,4,,clustered,0.6;-0.3,11,27,5,6,0,15,10,15,15,10,0,edgeCount
7,25,50,4,4,,clustered,0.6;-0.3,5,16,3,2,0,15,12,13,3,10,0,edgeCount
6,25,50,4,4,,clustered,0.6;-0.3,8,12,5,3,0,18,13,18,18,13,0,edgeCount
5,25,50,4,4,,clustered,0.6;-0.3,7,7,3,4,0,11,8,11,11,8,0,edgeCount
4,25,50,4,4,,clustered,0.6;-0.3,4,20,4,0,0,10,6,10,10,6,0,edgeCount
3,25,50,4,4,,clustered,0.6;-0.3,7,7,3,4,0,9,6,7,9,4,0,edgeCount
2,25,50,4,4,,clustered,0.6;-0.3,3,5,2,1,0,2,0,2,2,0,0,edgeCount
1,25,50,4,4,,clustered,0.6;-0.3,17,7,3,14,0,3,0,3,3,0,0,edgeCount
