rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
1000,40,108,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
754,40,117,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
753,40,108,0.15,2,1,clustered,0.6;-0.3,-1,-1,5,-6,0,8,3,-1,-1,-6,0,shortest
752,40,129,0.15,7,6,clustered,0.6;-0.3,-1,-1,3,-4,0,23,20,-1,-1,-4,0,shortest
751,40,111,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
750,40,126,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
749,40,140,0.15,5,4,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
748,40,114,0.15,5,4,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
747,40,115,0.15,2,1,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
746,40,117,0.15,5,4,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
745,40,120,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
744,40,141,0.15,4,3,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
743,40,102,0.15,2,1,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
742,40,110,0.15,1,0,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
741,40,116,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,shortest
740,40,101,0.15,3,2,clustered,0.6;-0.3,-1,-1,4,-5,0,8,4,-1,-1,-5,0,shortest
739,40,107,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,20,17,-1,-1,-4,0,shortest
738,40,122,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
737,40,108,0.15,2,1,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
736,40,115,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
735,40,111,0.15,7,6,clustered,0.6;-0.3,-1,-1,3,-4,0,11,8,-1,-1,-4,0,shortest
734,40,110,0.15,1,0,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,shortest
733,40,119,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,16,12,-1,-1,-5,0,shortest
732,40,133,0.15,5,4,clustered,0.6;-0.3,-1,-1,2,-3,0,4,2,-1,-1,-3,0,shortest
731,40,118,0.15,4,3,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
730,40,127,0.15,4,3,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
729,40,116,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
728,40,125,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
727,40,115,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
726,40,117,0.15,3,2,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
725,40,116,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,14,11,-1,-1,-4,0,shortest
724,40,126,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,4,0,-1,-1,-5,0,shortest
723,40,116,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,shortest
722,40,104,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,14,10,-1,-1,-5,0,shortest
719,40,98,0.15,3,2,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
718,40,129,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
717,40,127,0.15,6,5,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
716,40,129,0.15,6,5,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
715,40,99,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
714,40,118,0.15,6,5,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
713,40,126,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
712,40,129,0.15,5,4,clustered,0.6;-0.3,-1,-1,4,-5,0,16,12,-1,-1,-5,0,shortest
711,40,127,0.15,7,6,clustered,0.6;-0.3,-1,-1,3,-4,0,9,6,-1,-1,-4,0,shortest
710,40,101,0.15,7,6,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
709,40,103,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
707,40,117,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,shortest
706,40,130,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,13,10,-1,-1,-4,0,shortest
705,40,112,0.15,7,6,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
704,40,129,0.15,4,3,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
703,40,115,0.15,6,5,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
702,40,133,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,16,13,-1,-1,-4,0,shortest
700,40,119,0.15,4,3,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
699,40,109,0.15,3,2,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
698,40,117,0.15,7,6,clustered,0.6;-0.3,-1,-1,3,-4,0,13,10,-1,-1,-4,0,shortest
697,40,121,0.15,7,6,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
696,40,123,0.15,3,2,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
695,40,106,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
694,40,114,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,4,0,-1,-1,-5,0,shortest
693,40,115,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
692,40,120,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,11,8,-1,-1,-4,0,shortest
691,40,124,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
690,40,103,0.15,2,1,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,shortest
689,40,140,0.15,4,3,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
688,40,135,0.15,8,7,clustered,0.6;-0.3,-1,-1,2,-3,0,4,2,-1,-1,-3,0,shortest
687,40,115,0.15,5,4,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
686,40,141,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
685,40,96,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
684,40,119,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
683,40,136,0.15,5,4,clustered,0.6;-0.3,-1,-1,4,-5,0,12,8,-1,-1,-5,0,shortest
681,40,132,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
680,40,126,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
678,40,115,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
677,40,115,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
676,40,118,0.15,6,5,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
674,40,128,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,shortest
673,40,114,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
672,40,124,0.15,3,2,clustered,0.6;-0.3,-1,-1,2,-3,0,4,2,-1,-1,-3,0,shortest
671,40,123,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
670,40,126,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,11,8,-1,-1,-4,0,shortest
669,40,120,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
668,40,120,0.15,7,6,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
667,40,121,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,11,8,-1,-1,-4,0,shortest
666,40,127,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
665,40,122,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
664,40,122,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,9,6,-1,-1,-4,0,shortest
663,40,123,0.15,10,9,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
662,40,117,0.15,5,4,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
661,40,115,0.15,2,1,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
660,40,120,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
659,40,123,0.15,5,4,clustered,0.6;-0.3,-1,-1,4,-5,0,10,6,-1,-1,-5,0,shortest
658,40,117,0.15,3,2,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
656,40,118,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
655,40,137,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
654,40,120,0.15,3,2,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
653,40,118,0.15,3,2,clustered,0.6;-0.3,-1,-1,5,-6,0,13,8,-1,-1,-6,0,shortest
652,40,115,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
651,40,123,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
650,40,124,0.15,6,5,clustered,0.6;-0.3,-1,-1,4,-5,0,18,14,-1,-1,-5,0,shortest
649,40,111,0.15,7,6,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
648,40,113,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
647,40,128,0.15,7,6,clustered,0.6;-0.3,-1,-1,3,-4,0,9,6,-1,-1,-4,0,shortest
646,40,114,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
645,40,115,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
644,40,119,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
643,40,118,0.15,5,4,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
642,40,114,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,9,6,-1,-1,-4,0,shortest
641,40,127,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
640,40,108,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
639,40,120,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,11,8,-1,-1,-4,0,shortest
638,40,108,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
637,40,120,0.15,6,5,clustered,0.6;-0.3,-1,-1,4,-5,0,20,16,-1,-1,-5,0,shortest
636,40,108,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
635,40,118,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
634,40,116,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
633,40,105,0.15,2,1,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
632,40,110,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,shortest
631,40,121,0.15,6,5,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
630,40,113,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,9,6,-1,-1,-4,0,shortest
629,40,107,0.15,6,5,clustered,0.6;-0.3,-1,-1,4,-5,0,14,10,-1,-1,-5,0,shortest
628,40,104,0.15,5,4,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
627,40,109,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,9,6,-1,-1,-4,0,shortest
626,40,121,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
625,40,118,0.15,6,5,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
624,40,107,0.15,5,4,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
623,40,118,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
622,40,116,0.15,7,6,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
621,40,109,0.15,6,5,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
620,40,117,0.15,6,5,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
619,40,119,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,18,15,-1,-1,-4,0,shortest
618,40,115,0.15,2,1,clustered,0.6;-0.3,-1,-1,4,-5,0,11,7,-1,-1,-5,0,shortest
617,40,123,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
616,40,115,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
615,40,104,0.15,3,2,clustered,0.6;-0.3,-1,-1,5,-6,0,18,13,-1,-1,-6,0,shortest
614,40,125,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
613,40,117,0.15,3,2,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
612,40,102,0.15,5,4,clustered,0.6;-0.3,-1,-1,4,-5,0,16,12,-1,-1,-5,0,shortest
611,40,126,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
610,40,108,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
609,40,108,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,13,10,-1,-1,-4,0,shortest
608,40,121,0.15,5,4,clustered,0.6;-0.3,-1,-1,2,-3,0,3,1,-1,-1,-3,0,shortest
607,40,129,0.15,2,1,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
606,40,120,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
605,40,123,0.15,2,1,clustered,0.6;-0.3,-1,-1,4,-5,0,6,2,-1,-1,-5,0,shortest
604,40,115,0.15,5,4,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,shortest
603,40,118,0.15,4,3,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
602,40,115,0.15,9,8,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
601,40,130,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,9,6,-1,-1,-4,0,shortest
600,40,134,0.15,5,4,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
599,40,108,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
598,40,109,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,shortest
597,40,112,0.15,5,4,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
596,40,114,0.15,7,6,clustered,0.6;-0.3,-1,-1,4,-5,0,24,20,-1,-1,-5,0,shortest
595,40,130,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
594,40,132,0.15,6,5,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
593,40,114,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,12,8,-1,-1,-5,0,shortest
591,40,129,0.15,3,2,clustered,0.6;-0.3,-1,-1,4,-5,0,6,2,-1,-1,-5,0,shortest
590,40,107,0.15,3,2,clustered,0.6;-0.3,-1,-1,4,-5,0,10,6,-1,-1,-5,0,shortest
589,40,118,0.15,2,1,clustered,0.6;-0.3,-1,-1,4,-5,0,6,2,-1,-1,-5,0,shortest
588,40,100,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
587,40,120,0.15,9,8,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
586,40,125,0.15,6,5,clustered,0.6;-0.3,-1,-1,4,-5,0,26,22,-1,-1,-5,0,shortest
585,40,125,0.15,4,3,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
584,40,107,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,18,14,-1,-1,-5,0,shortest
583,40,110,0.15,8,7,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
582,40,112,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,17,14,-1,-1,-4,0,shortest
581,40,127,0.15,3,2,clustered,0.6;-0.3,-1,-1,4,-5,0,4,0,-1,-1,-5,0,shortest
580,40,111,0.15,2,1,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
579,40,117,0.15,5,4,clustered,0.6;-0.3,-1,-1,4,-5,0,8,4,-1,-1,-5,0,shortest
578,40,109,0.15,3,2,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
577,40,121,0.15,7,6,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
576,40,123,0.15,5,4,clustered,0.6;-0.3,-1,-1,4,-5,0,14,10,-1,-1,-5,0,shortest
575,40,127,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,14,10,-1,-1,-5,0,shortest
573,40,128,0.15,7,6,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
572,40,128,0.15,5,4,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
571,40,106,0.15,6,5,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
570,40,106,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,16,13,-1,-1,-4,0,shortest
569,40,134,0.15,2,1,clustered,0.6;-0.3,-1,-1,4,-5,0,8,4,-1,-1,-5,0,shortest
568,40,100,0.15,4,3,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,shortest
567,40,101,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,shortest
566,40,116,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
565,40,127,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
564,40,112,0.15,7,6,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
563,40,121,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
562,40,126,0.15,5,4,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
561,40,120,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,shortest
560,40,111,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
559,40,115,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
558,40,116,0.15,2,1,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,shortest
557,40,112,0.15,3,2,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
556,40,121,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
555,40,101,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
554,40,125,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
553,40,114,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
552,40,109,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,12,9,-1,-1,-4,0,shortest
551,40,109,0.15,2,1,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
550,40,122,0.15,7,6,clustered,0.6;-0.3,-1,-1,2,-3,0,4,2,-1,-1,-3,0,shortest
549,40,114,0.15,4,3,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,shortest
548,40,120,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
547,40,114,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,12,8,-1,-1,-5,0,shortest
546,40,126,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,11,8,-1,-1,-4,0,shortest
545,40,112,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,shortest
544,40,120,0.15,3,2,clustered,0.6;-0.3,-1,-1,4,-5,0,8,4,-1,-1,-5,0,shortest
542,40,112,0.15,5,4,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,shortest
541,40,126,0.15,5,4,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
540,40,111,0.15,2,1,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
539,40,130,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,shortest
538,40,120,0.15,7,6,clustered,0.6;-0.3,-1,-1,3,-4,0,13,10,-1,-1,-4,0,shortest
537,40,121,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,9,6,-1,-1,-4,0,shortest
536,40,119,0.15,7,6,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
535,40,128,0.15,7,6,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
534,40,120,0.15,5,4,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
533,40,100,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
532,40,120,0.15,1,0,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,shortest
531,40,131,0.15,4,3,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
530,40,112,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
529,40,111,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,7,4,-1,-1,-4,0,shortest
528,40,130,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,13,9,-1,-1,-5,0,shortest
527,40,118,0.15,1,0,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
526,40,123,0.15,3,2,clustered,0.6;-0.3,-1,-1,4,-5,0,6,2,-1,-1,-5,0,shortest
525,40,122,0.15,3,2,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
523,40,115,0.15,3,2,clustered,0.6;-0.3,-1,-1,4,-5,0,10,6,-1,-1,-5,0,shortest
522,40,106,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,10,7,-1,-1,-4,0,shortest
519,40,130,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
518,40,103,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,9,6,-1,-1,-4,0,shortest
517,40,119,0.15,4,3,clustered,0.6;-0.3,-1,-1,3,-4,0,5,2,-1,-1,-4,0,shortest
516,40,120,0.15,5,4,clustered,0.6;-0.3,-1,-1,4,-5,0,16,12,-1,-1,-5,0,shortest
515,40,121,0.15,6,5,clustered,0.6;-0.3,-1,-1,3,-4,0,13,10,-1,-1,-4,0,shortest
514,40,97,0.15,5,4,clustered,0.6;-0.3,-1,-1,2,-3,0,4,2,-1,-1,-3,0,shortest
513,40,119,0.15,4,3,clustered,0.6;-0.3,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,shortest
512,40,104,0.15,2,1,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
511,40,104,0.15,3,2,clustered,0.6;-0.3,-1,-1,3,-4,0,3,0,-1,-1,-4,0,shortest
510,40,115,0.15,4,3,clustered,0.6;-0.3,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,shortest
509,40,131,0.15,5,4,clustered,0.6;-0.3,-1,-1,2,-3,0,2,0,-1,-1,-3,0,shortest
