rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
166,50,100,4,4,21,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
165,50,100,4,4,21,random,-1,20,4,4,16,0,6,2,4,4,0,0,edgeCount
164,50,100,4,4,21,random,-1,11,17,3,8,0,5,2,5,5,2,0,edgeCount
163,50,100,4,4,21,random,-1,11,13,4,7,0,4,0,4,4,0,0,edgeCount
162,50,100,4,4,21,random,-1,5,4,3,2,0,4,1,4,4,1,0,edgeCount
161,50,100,4,4,21,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
160,50,100,4,4,21,random,-1,12,5,5,7,0,-1,-6,-1,-1,-6,0,edgeCount
159,50,100,4,4,21,random,-1,11,4,4,7,0,6,2,6,6,2,0,edgeCount
158,50,100,4,4,21,random,-1,9,11,5,4,0,11,6,11,11,6,0,edgeCount
157,50,100,4,4,21,random,-1,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
156,50,100,4,4,21,random,-1,7,4,3,4,0,3,0,3,3,0,0,edgeCount
155,50,100,4,4,21,random,-1,17,9,3,14,0,3,0,3,3,0,0,edgeCount
154,50,100,4,4,21,random,-1,11,4,4,7,0,4,0,4,4,0,0,edgeCount
153,50,100,4,4,21,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
152,50,100,4,4,21,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
151,50,100,4,4,21,random,-1,9,4,3,6,0,3,0,3,3,0,0,edgeCount
150,50,100,4,4,21,random,-1,5,11,5,0,0,11,6,11,11,6,0,edgeCount
149,50,100,4,4,21,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
148,50,100,4,4,21,random,-1,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
147,50,100,4,4,21,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
146,50,100,4,4,21,random,-1,3,13,3,0,0,7,4,7,7,4,0,edgeCount
145,50,100,4,4,21,random,-1,4,24,3,1,0,3,0,3,3,0,0,edgeCount
144,50,100,4,4,21,random,-1,14,12,5,9,0,-1,-6,-1,-1,-6,0,edgeCount
143,50,100,4,4,21,random,-1,5,13,4,1,0,4,0,4,4,0,0,edgeCount
142,50,100,4,4,21,random,-1,5,12,4,1,0,4,0,4,4,0,0,edgeCount
141,50,100,4,4,21,random,-1,8,14,4,4,0,4,0,4,4,0,0,edgeCount
140,50,100,4,4,21,random,-1,3,18,3,0,0,5,2,5,5,2,0,edgeCount
139,50,100,4,4,21,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
138,50,100,4,4,21,random,-1,9,5,5,4,0,5,0,5,5,0,0,edgeCount
137,50,100,4,4,21,random,-1,4,8,4,0,0,8,4,8,8,4,0,edgeCount
136,50,100,4,4,21,random,-1,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
135,50,100,4,4,21,random,-1,15,8,4,11,0,4,0,4,4,0,0,edgeCount
134,50,100,4,4,21,random,-1,6,5,2,4,0,2,0,2,2,0,0,edgeCount
133,50,100,4,4,21,random,-1,4,4,2,2,0,2,0,2,2,0,0,edgeCount
132,50,100,4,4,21,random,-1,17,5,5,12,0,-1,-6,-1,-1,-6,0,edgeCount
131,50,100,4,4,21,random,-1,5,7,5,0,0,9,4,9,9,4,0,edgeCount
130,50,100,4,4,21,random,-1,18,8,6,12,0,-1,-7,-1,-1,-7,0,edgeCount
129,50,100,4,4,21,random,-1,13,5,5,8,0,-1,-6,-1,-1,-6,0,edgeCount
128,50,100,4,4,21,random,-1,18,20,6,12,0,-1,-7,-1,-1,-7,0,edgeCount
127,50,100,4,4,21,random,-1,5,9,5,0,0,9,4,9,9,4,0,edgeCount
126,50,100,4,4,21,random,-1,17,17,5,12,0,-1,-6,-1,-1,-6,0,edgeCount
125,50,100,4,4,21,random,-1,6,8,3,3,0,3,0,3,3,0,0,edgeCount
124,50,100,4,4,21,random,-1,14,7,4,10,0,8,4,8,8,4,0,edgeCount
123,50,100,4,4,21,random,-1,12,2,2,10,0,2,0,2,2,0,0,edgeCount
122,50,100,4,4,21,random,-1,5,11,5,0,0,7,2,7,7,2,0,edgeCount
121,50,100,4,4,21,random,-1,9,7,3,6,0,11,8,11,11,8,0,edgeCount
120,50,100,4,4,21,random,-1,40,4,4,36,0,4,0,4,4,0,0,edgeCount
119,50,100,4,4,21,random,-1,5,5,5,0,0,5,0,5,5,0,0,edgeCount
118,50,100,4,4,21,random,-1,4,5,3,1,0,3,0,3,3,0,0,edgeCount
117,50,100,4,4,21,random,-1,4,4,2,2,0,2,0,2,2,0,0,edgeCount
116,50,100,4,4,21,random,-1,4,6,2,2,0,2,0,4,2,2,0,edgeCount
115,50,100,4,4,21,random,-1,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
114,50,100,4,4,21,random,-1,2,2,2,0,0,2,0,2,2,0,0,edgeCount
113,50,100,4,4,21,random,-1,6,3,3,3,0,3,0,3,3,0,0,edgeCount
112,50,100,4,4,21,random,-1,4,5,3,1,0,3,0,3,3,0,0,edgeCount
111,50,100,4,4,21,random,-1,4,9,2,2,0,2,0,2,2,0,0,edgeCount
110,50,100,4,4,21,random,-1,4,10,4,0,0,8,4,8,8,4,0,edgeCount
109,50,100,4,4,21,random,-1,6,6,5,1,0,10,5,10,10,5,0,edgeCount
108,50,100,4,4,21,random,-1,6,6,4,2,0,4,0,4,4,0,0,edgeCount
107,50,100,4,4,21,random,-1,5,5,4,1,0,6,2,6,6,2,0,edgeCount
106,50,100,4,4,21,random,-1,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
105,50,100,4,4,21,random,-1,6,4,4,2,0,4,0,4,4,0,0,edgeCount
104,50,100,4,4,21,random,-1,4,10,4,0,0,4,0,4,4,0,0,edgeCount
103,50,100,4,4,21,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
102,50,100,4,4,21,random,-1,9,3,2,7,0,2,0,2,2,0,0,edgeCount
101,50,100,4,4,21,random,-1,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
100,50,100,4,4,21,random,-1,12,16,4,8,0,-1,-5,-1,-1,-5,0,edgeCount
99,50,100,4,4,21,random,-1,11,3,3,8,0,3,0,3,3,0,0,edgeCount
98,50,100,4,4,21,random,-1,4,3,3,1,0,3,0,3,3,0,0,edgeCount
97,50,100,4,4,21,random,-1,5,4,4,1,0,4,0,4,4,0,0,edgeCount
96,50,100,4,4,21,random,-1,5,7,4,1,0,8,4,8,8,4,0,edgeCount
95,50,100,4,4,21,random,-1,10,4,4,6,0,4,0,4,4,0,0,edgeCount
94,50,100,4,4,21,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
93,50,100,4,4,21,random,-1,16,4,4,12,0,4,0,4,4,0,0,edgeCount
92,50,100,4,4,21,random,-1,24,6,5,19,0,-1,-6,-1,-1,-6,0,edgeCount
91,50,100,4,4,21,random,-1,5,5,4,1,0,5,1,5,5,1,0,edgeCount
90,50,100,4,4,21,random,-1,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
89,50,100,4,4,21,random,-1,5,5,4,1,0,9,5,9,9,5,0,edgeCount
88,50,100,4,4,21,random,-1,7,15,4,3,0,4,0,4,4,0,0,edgeCount
87,50,100,4,4,21,random,-1,13,5,5,8,0,-1,-6,-1,-1,-6,0,edgeCount
86,50,100,4,4,21,random,-1,9,9,6,3,0,-1,-7,-1,-1,-7,0,edgeCount
85,50,100,4,4,21,random,-1,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
84,50,100,4,4,21,random,-1,6,6,5,1,0,6,1,6,6,1,0,edgeCount
83,50,100,4,4,21,random,-1,11,11,5,6,0,19,14,25,25,20,0,edgeCount
82,50,100,4,4,21,random,-1,5,14,5,0,0,11,6,11,11,6,0,edgeCount
81,50,100,4,4,21,random,-1,5,5,3,2,0,9,6,3,3,0,0,edgeCount
80,50,100,4,4,21,random,-1,12,4,2,10,0,2,0,4,2,2,0,edgeCount
79,50,100,4,4,21,random,-1,12,5,5,7,0,12,7,18,18,13,0,edgeCount
78,50,100,4,4,21,random,-1,10,6,4,6,0,-1,-5,-1,-1,-5,0,edgeCount
77,50,100,4,4,21,random,-1,-1,-1,5,-6,0,-1,-6,-1,-1,-6,0,edgeCount
76,50,100,4,4,21,random,-1,4,5,3,1,0,3,0,3,3,0,0,edgeCount
75,50,100,4,4,21,random,-1,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,edgeCount
74,50,100,4,4,21,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
73,50,100,4,4,21,random,-1,11,9,3,8,0,3,0,3,3,0,0,edgeCount
72,50,100,4,4,21,random,-1,8,8,2,6,0,2,0,6,2,4,0,edgeCount
71,50,100,4,4,21,random,-1,10,4,4,6,0,4,0,4,4,0,0,edgeCount
70,50,100,4,4,21,random,-1,4,5,3,1,0,3,0,3,3,0,0,edgeCount
69,50,100,4,4,21,random,-1,8,7,4,4,0,-1,-5,-1,-1,-5,0,edgeCount
68,50,100,4,4,21,random,-1,5,3,3,2,0,3,0,3,3,0,0,edgeCount
67,50,100,4,4,21,random,-1,26,10,4,22,0,-1,-5,-1,-1,-5,0,edgeCount
66,50,100,4,4,21,random,-1,14,16,2,12,0,2,0,2,2,0,0,edgeCount
65,50,100,4,4,21,random,-1,15,5,3,12,0,3,0,5,5,2,0,edgeCount
64,50,100,4,4,21,random,-1,13,4,3,10,0,3,0,3,3,0,0,edgeCount
63,50,100,4,4,21,random,-1,10,4,4,6,0,4,0,4,4,0,0,edgeCount
62,50,100,4,4,21,random,-1,17,3,3,14,0,3,0,3,3,0,0,edgeCount
61,50,100,4,4,21,random,-1,3,3,3,0,0,3,0,3,3,0,0,edgeCount
60,50,100,4,4,21,random,-1,4,20,4,0,0,10,6,10,10,6,0,edgeCount
59,50,100,4,4,21,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
58,50,100,4,4,21,random,-1,16,14,4,12,0,4,0,4,4,0,0,edgeCount
57,50,100,4,4,21,random,-1,5,5,3,2,0,3,0,3,3,0,0,edgeCount
56,50,100,4,4,21,random,-1,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
55,50,100,4,4,21,random,-1,8,14,4,4,0,4,0,4,4,0,0,edgeCount
54,50,100,4,4,21,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
53,50,100,4,4,21,random,-1,4,12,2,2,0,2,0,4,2,2,0,edgeCount
52,50,100,4,4,21,random,-1,7,17,5,2,0,11,6,11,5,6,0,edgeCount
51,50,100,4,4,21,random,-1,5,5,3,2,0,3,0,3,3,0,0,edgeCount
50,50,100,4,4,21,random,-1,5,18,4,1,0,15,11,15,15,11,0,edgeCount
49,50,100,4,4,21,random,-1,9,5,5,4,0,5,0,5,5,0,0,edgeCount
48,50,100,4,4,21,random,-1,7,16,4,3,0,4,0,4,4,0,0,edgeCount
47,50,100,4,4,21,random,-1,10,10,2,8,0,2,0,2,2,0,0,edgeCount
46,50,100,4,4,21,random,-1,4,4,4,0,0,4,0,4,4,0,0,edgeCount
45,50,100,4,4,21,random,-1,13,4,4,9,0,4,0,4,4,0,0,edgeCount
44,50,100,4,4,21,random,-1,11,11,5,6,0,-1,-6,-1,-1,-6,0,edgeCount
43,50,100,4,4,21,random,-1,-1,-1,6,-7,0,-1,-7,-1,-1,-7,0,edgeCount
42,50,100,4,4,21,random,-1,5,13,5,0,0,11,6,7,7,2,0,edgeCount
41,50,100,4,4,21,random,-1,11,4,4,7,0,4,0,4,4,0,0,edgeCount
40,50,100,4,4,21,random,-1,5,3,3,2,0,3,0,3,3,0,0,edgeCount
39,50,100,4,4,21,random,-1,5,3,3,2,0,3,0,3,3,0,0,edgeCount
38,50,100,4,4,21,random,-1,4,4,2,2,0,2,0,2,2,0,0,edgeCount
37,50,100,4,4,21,random,-1,14,4,4,10,0,4,0,4,4,0,0,edgeCount
36,50,100,4,4,21,random,-1,14,10,6,8,0,-1,-7,-1,-1,-7,0,edgeCount
35,50,100,4,4,21,random,-1,15,9,3,12,0,3,0,3,3,0,0,edgeCount
34,50,100,4,4,21,random,-1,15,6,5,10,0,9,4,9,9,4,0,edgeCount
33,50,100,4,4,21,random,-1,17,9,5,12,0,5,0,11,11,6,0,edgeCount
32,50,100,4,4,21,random,-1,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
31,50,100,4,4,21,random,-1,5,11,5,0,0,7,2,7,7,2,0,edgeCount
30,50,100,4,4,21,random,-1,10,12,3,7,0,12,9,12,12,9,0,edgeCount
29,50,100,4,4,21,random,-1,11,13,3,8,0,3,0,3,3,0,0,edgeCount
28,50,100,4,4,21,random,-1,5,5,4,1,0,4,0,4,4,0,0,edgeCount
27,50,100,4,4,21,random,-1,-1,-1,4,-5,0,-1,-5,-1,-1,-5,0,edgeCount
26,50,100,4,4,21,random,-1,7,12,3,4,0,3,0,3,3,0,0,edgeCount
25,50,100,4,4,21,random,-1,5,4,4,1,0,4,0,4,4,0,0,edgeCount
24,50,100,4,4,21,random,-1,6,4,4,2,0,4,0,4,4,0,0,edgeCount
23,50,100,4,4,21,random,-1,5,3,3,2,0,3,0,3,3,0,0,edgeCount
22,50,100,4,4,21,random,-1,7,19,3,4,0,3,0,3,3,0,0,edgeCount
21,50,100,4,4,21,random,-1,18,10,4,14,0,4,0,4,4,0,0,edgeCount
20,50,100,4,4,21,random,-1,10,8,6,4,0,-1,-7,-1,-1,-7,0,edgeCount
19,50,100,4,4,21,random,-1,13,4,4,9,0,4,0,4,4,0,0,edgeCount
18,50,100,4,4,21,random,-1,10,11,5,5,0,-1,-6,16,12,11,0,edgeCount
17,50,100,4,4,21,random,-1,2,6,2,0,0,5,3,2,2,0,0,edgeCount
16,50,100,4,4,21,random,-1,10,17,3,7,0,3,0,3,3,0,0,edgeCount
15,50,100,4,4,21,random,-1,12,4,2,10,0,2,0,2,2,0,0,edgeCount
14,50,100,4,4,21,random,-1,3,5,3,0,0,3,0,3,3,0,0,edgeCount
13,50,100,4,4,21,random,-1,5,5,4,1,0,8,4,8,8,4,0,edgeCount
12,50,100,4,4,21,random,-1,4,7,4,0,0,4,0,4,4,0,0,edgeCount
11,50,100,4,4,21,random,-1,9,3,3,6,0,3,0,3,3,0,0,edgeCount
10,50,100,4,4,21,random,-1,9,21,5,4,0,11,6,11,11,6,0,edgeCount
9,50,100,4,4,21,random,-1,-1,-1,7,-8,0,-1,-8,-1,-1,-8,0,edgeCount
8,50,100,4,4,21,random,-1,5,11,3,2,0,3,0,3,3,0,0,edgeCount
7,50,100,4,4,21,random,-1,6,13,3,3,0,3,0,3,3,0,0,edgeCount
6,50,100,4,4,21,random,-1,4,4,4,0,0,6,2,4,4,0,0,edgeCount
5,50,100,4,4,21,random,-1,17,6,3,14,0,3,0,3,3,0,0,edgeCount
4,50,100,4,4,21,random,-1,11,17,3,8,0,3,0,3,3,0,0,edgeCount
3,50,100,4,4,21,random,-1,7,7,5,2,0,5,0,5,5,0,0,edgeCount
2,50,100,4,4,21,random,-1,8,2,2,6,0,2,0,2,2,0,0,edgeCount
1,50,100,4,4,21,random,-1,10,7,5,5,0,9,4,9,9,4,0,edgeCount
